category,user_id,holdout_review_id,holdout_asin,holdout_product_title,holdout_rating,rank_of_holdout,hit_at_10,ndcg_score,reciprocal_rank,holdout_in_candidate_pool,evaluation_mode,recommendations,recommendation_reasons,candidate_count,retrieval_sources,baseline_recommendations,baseline_rank_of_holdout,baseline_hit_at_10,baseline_ndcg_score,baseline_reciprocal_rank,recommendation_run_id,dcr_classification,status,error_message,model_name,prompt_version,persona_version,embedding_model,output_valid,reviewed_product_recommended,behaviour_passed,recommendation_run_stored,intent_plan_stored,intent_plan_has_retrieval_query,intent_plan_has_constraints,intent_plan_has_model_recorded,candidates_stored,retrieval_sources_stored,score_breakdown_stored,model_name_recorded,prompt_version_recorded,persona_version_recorded,embedding_model_recorded,governance_passed,correct_category_used,request_constraints_reflected,persona_train_products_excluded,holdout_not_wrongly_excluded,cross_domain_values_used,context_passed
Beauty_and_Personal_Care,AEAZU2CWMBHHJJA4VHMXBRRH5QOA,d4eea87941b0543857c5a05161434050,B095T255DV,ARM & HAMMER Essentials Natural Deodorant Unscented 2.50 oz (Pack of 10),5.0,,,,,,True,,[],,,,,,,,,,skipped,no persona found,,,,,,,,,,,,,,,,,,,,,,,,,,
Beauty_and_Personal_Care,AEAZU2CWMBHHJJA4VHMXBRRH5QOA,909a5ac8d68e9ce9334ff397d0350de7,B00KX32J26,"Dickinson's Enhanced Witch Hazel Hydrating Toner with Rosewater, Alcohol Free, 98% Natural Formula, 16 Fl Oz",5.0,,,,,,True,,[],,,,,,,,,,skipped,no persona found,,,,,,,,,,,,,,,,,,,,,,,,,,
Beauty_and_Personal_Care,AEAZU2CWMBHHJJA4VHMXBRRH5QOA,519f50ca61d11fbbeaa81310d0d689d2,B0028FLM5M,"eos Shea Better Shaving Cream for Women - Lavender | Shave Cream, Skin Care and Lotion with Shea Butter and Aloe | 24 Hour Hydration | 7 fl oz",5.0,,,,,,True,,[],,,,,,,,,,skipped,no persona found,,,,,,,,,,,,,,,,,,,,,,,,,,
Beauty_and_Personal_Care,AEAZU2CWMBHHJJA4VHMXBRRH5QOA,5c8d86011aeca537a71d3d4babebbefa,B0009R34LG,"Softsheen-Carson Care Free Curl Gel Activator - Lite, 11.5 oz",5.0,,,,,,True,,[],,,,,,,,,,skipped,no persona found,,,,,,,,,,,,,,,,,,,,,,,,,,
Health_and_Household,AEBBKUBAOATFCVGUUAPC2KKRJE3A,04b6d8f4d649b055c70ec45586f0727a,B00028P81Q,"Herbal Factors Sleep Relax Formula by Natural Factors, Natural Sleep Aid with Valerian Root, Passion Flower and Skullcap, Non-GMO, 90 capsules (90 servings)",5.0,,0.0,0.0,0.0,True,True,"[""B0BNGTKV55"", ""B0BNGSSQN4"", ""B0041VQ9CW"", ""B0B8XT9VH4"", ""B07BFRC6G5"", ""B00CBXSO4I"", ""B07DB64MQ2"", ""B0B8SL3T2K"", ""B0BLH3Z6DG"", ""B00YMSLT88""]","[""This matches the request because it mentions certifications."", ""This matches the request because it mentions certifications."", ""This fits the request through herbal supplements."", ""This fits the request through product quality score 0.92, preference match score 0.30."", ""This fits the request through herbal supplements."", ""This fits the request through product quality score 0.94, preference match score 0.30."", ""This fits the request through product quality score 0.96, preference match score 0.30."", ""This fits the request through product quality score 0.96, preference match score 0.30."", ""This fits the request through product quality score 0.94, preference match score 0.30."", ""This fits the request through product quality score 0.94, preference match score 0.30.""]",51.0,"{""collaborative"": 24, ""request_query"": 41, ""attribute_match"": 25, ""preference_vector"": 50, ""evaluation_holdout"": 1}","[""B00QWO9P0O"", ""B07VSHHNB3"", ""B07PQ8WTC4"", ""B07W94X4QJ"", ""B0C3M2NBS7"", ""B08FMHVMM6"", ""B00EZ1ZTFG"", ""B0BWK813BD"", ""B0C4VTPT1Y"", ""B0C8L7JQ6B""]",,0.0,0.0,0.0,91136510-1913-4d6a-b4b9-aae84c0531ed,Yellow,success,,qwen/qwen3-32b,task_b_intent_v1+task_b_reranker_v1,v1,sentence-transformers/all-MiniLM-L6-v2,True,False,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,,True
Health_and_Household,AEBBKUBAOATFCVGUUAPC2KKRJE3A,64229db1dc678251754ecf4327829876,B00XHKA5Y6,"Super Ginseng Complex | 60 Capsules | with Royal Jelly | from Ginseng Extract | Non-GMO, Gluten Free Supplement | by Nature's Truth",5.0,,0.0,0.0,0.0,True,True,"[""B0BNGTKV55"", ""B0BNGSSQN4"", ""B0041VQ9CW"", ""B0B8XT9VH4"", ""B07BFRC6G5"", ""B00CBXSO4I"", ""B07DB64MQ2"", ""B0B8SL3T2K"", ""B0BLH3Z6DG"", ""B00YMSLT88""]","[""This matches the request because it mentions certifications."", ""This matches the request because it mentions certifications."", ""This fits the request through herbal supplements."", ""This fits the request through product quality score 0.92, preference match score 0.30."", ""This fits the request through herbal supplements."", ""This fits the request through product quality score 0.94, preference match score 0.30."", ""This fits the request through product quality score 0.96, preference match score 0.30."", ""This fits the request through product quality score 0.96, preference match score 0.30."", ""This fits the request through product quality score 0.94, preference match score 0.30."", ""This fits the request through product quality score 0.94, preference match score 0.30.""]",51.0,"{""collaborative"": 24, ""request_query"": 35, ""attribute_match"": 25, ""preference_vector"": 50, ""evaluation_holdout"": 1}","[""B00QWO9P0O"", ""B07VSHHNB3"", ""B07PQ8WTC4"", ""B07W94X4QJ"", ""B0C3M2NBS7"", ""B08FMHVMM6"", ""B00EZ1ZTFG"", ""B0BWK813BD"", ""B0C4VTPT1Y"", ""B0C8L7JQ6B""]",,0.0,0.0,0.0,e4593716-fe57-4278-8c3b-d7dc627c3555,Yellow,success,,qwen/qwen3-32b,task_b_intent_v1+task_b_reranker_v1,v1,sentence-transformers/all-MiniLM-L6-v2,True,False,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,,True
Health_and_Household,AEBBKUBAOATFCVGUUAPC2KKRJE3A,9543fe461da73cbd201ae79cc18d1a53,B0797LHVGX,L Arginine Nitric Oxide Supplement for Men – Fast Acting Workout Pump Booster Pills to Train Hard & Last Longer - L Citrulline and Beta Alanine for Blood Flow Support – 120 Capsules,5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Health_and_Household,AEBBKUBAOATFCVGUUAPC2KKRJE3A,9c036fa9c415dac157f84b38730538d2,B0C8L7JQ6B,"Nature's Bounty Zinc, Immune Support, 50 mg, Caplets, 100 Ct",5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Health_and_Household,AEBBKUBAOATFCVGUUAPC2KKRJE3A,a4cd8168533dca949b996e5af80e8b05,B0BN8FD885,Best Naturals DHEA 100mg Supplement 60 Capsules - Supports Balanced Hormone Levels for Men & Women - Promotes Healthy Aging - USA Manufactured,5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Health_and_Household,AEBBKUBAOATFCVGUUAPC2KKRJE3A,e168702bb5b108e9818989904624bb09,B0C2ZTX7JD,"Clorox - BB0191 Fraganzia Fabric Softener Dryer Sheets | Scented Laundry Dryer Sheets for Great Smelling Clothes |Beautiful Lavender Scent Laundry Sheets, 105 Count",5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Health_and_Household,AEBBKUBAOATFCVGUUAPC2KKRJE3A,fd55695bafe8a5815c1c9cc145be4f19,B0866P6N3W,"Nature’s Bounty Vitamin E Oil, Supports Immune & Antioxidant, 30,000IU Vitamin E, Topical or Oral, 2.5 fl Oz",5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics,AEBEVCYY3HASVJ2Z5Q2Q36TENT2A,5189ef59c50b6bdf836b039591fb44ca,B08XZ8B4HD,"Samsung Galaxy Tab Active3 Enterprise Edition 8” Rugged Multi Purpose Tablet |128GB & WiFi | Biometric Security (SM-T570NZKEN20), Black",5.0,,0.0,0.0,0.0,True,True,"[""B0BMYH6DZS"", ""B07XQQRCG5"", ""B075WXCSKG"", ""B0C6N9X9TR"", ""B07H5S7X4X"", ""B0B6J1ZPX3"", ""B017NNSB9S"", ""B094PTKL4P"", ""B07DBYS7DG"", ""B01CX26WPY""]","[""This matches the request because it mentions durability."", ""This matches the request because it mentions durability."", ""This matches the request because it mentions compatibility."", ""This fits the request through laptops."", ""This fits the request through product quality score 0.92, preference match score 0.30."", ""This fits the request through camera mounts."", ""This fits the request through laptops."", ""This matches the request because it mentions compatibility."", ""This fits the request through product quality score 0.96, preference match score 0.30."", ""This fits the request through product quality score 0.92, preference match score 0.30.""]",51.0,"{""collaborative"": 25, ""attribute_match"": 25, ""preference_vector"": 50, ""evaluation_holdout"": 1}","[""B0BGNG1294"", ""B08CLNX58K"", ""B09V1FT19S"", ""B0BSFT117F"", ""B073JWXGNT"", ""B0BRZG5TK4"", ""B073JYC4XM"", ""B09ZQ4GHM8"", ""B0BPL157WQ"", ""B0BJW5LJ4J""]",,0.0,0.0,0.0,6e9eab48-9857-4fb7-bd80-dd4fce79b9e6,Yellow,success,,qwen/qwen3-32b,task_b_intent_v1+task_b_reranker_v1,v1,sentence-transformers/all-MiniLM-L6-v2,True,False,True,True,True,True,False,True,True,True,,True,True,True,True,True,True,True,True,True,,True
Electronics,AEBEVCYY3HASVJ2Z5Q2Q36TENT2A,95ab6d9041d3a7712c986e185cbe62bf,B0BS2ZMHCL,"Western Digital 4TB WD Blue PC Internal Hard Drive HDD - 5400 RPM, SATA 6 Gb/s, 256 MB Cache, 3.5"" - WD40EZAZ",5.0,,0.0,0.0,0.0,True,True,"[""B0BMYH6DZS"", ""B07XQQRCG5"", ""B075WXCSKG"", ""B0C6N9X9TR"", ""B07H5S7X4X"", ""B0B6J1ZPX3"", ""B017NNSB9S"", ""B094PTKL4P"", ""B07DBYS7DG"", ""B01CX26WPY""]","[""This matches the request because it mentions durability."", ""This matches the request because it mentions durability."", ""This matches the request because it mentions compatibility."", ""This fits the request through laptops."", ""This fits the request through product quality score 0.92, preference match score 0.30."", ""This fits the request through camera mounts."", ""This fits the request through laptops."", ""This matches the request because it mentions compatibility."", ""This fits the request through product quality score 0.96, preference match score 0.30."", ""This fits the request through product quality score 0.92, preference match score 0.30.""]",51.0,"{""collaborative"": 25, ""attribute_match"": 25, ""preference_vector"": 50, ""evaluation_holdout"": 1}","[""B0BGNG1294"", ""B08CLNX58K"", ""B09V1FT19S"", ""B0BSFT117F"", ""B073JWXGNT"", ""B0BRZG5TK4"", ""B073JYC4XM"", ""B09ZQ4GHM8"", ""B0BPL157WQ"", ""B0BJW5LJ4J""]",,0.0,0.0,0.0,3dd1def5-cbd2-49e0-bfb6-6579ece1aa03,Yellow,success,,qwen/qwen3-32b,task_b_intent_v1+task_b_reranker_v1,v1,sentence-transformers/all-MiniLM-L6-v2,True,False,True,True,True,True,False,True,True,True,,True,True,True,True,True,True,True,True,True,,True
Electronics,AEBEVCYY3HASVJ2Z5Q2Q36TENT2A,9dadf2e9efd21908d7661adbf26a38be,B0B797SJXQ,"SAMSUNG T7 Shield 1TB, Portable SSD, up to 1050MB/s, USB 3.2 Gen2, Rugged, IP65 Rated, for Photographers, Content Creators and Gaming, External Solid State Drive (MU-PE1T0S/AM, 2022), Black",5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics,AEBEVCYY3HASVJ2Z5Q2Q36TENT2A,f3dbfb68b772c09e6920d31da6a8faf6,B0C58MBSHD,"Western Digital 4TB WD Red Pro NAS Internal Hard Drive HDD - 7200 RPM, SATA 6 Gb/s, CMR, 256 MB Cache, 3.5"" - WD4003FFBX",5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Beauty_and_Personal_Care,AEBVHL42SGNJODPJOCZEQJQDDEZQ,9bb1992c1a6f5b03be727b2f6d4db989,B07Z77TZVG,"MOUNTAIN TOP Apple Cider Vinegar ACV Shampoo & Conditioner Set (2 x 8oz) with Biotin, Castor Oil - Fuller & Thicker Hair, Reduced Frizz, Split Ends - Paraben, Sulfate Free, All Hair Types, Men & Women",5.0,,0.0,0.0,0.0,True,True,"[""B07WDG8YR5"", ""B08VKFBGF9"", ""B078LTHTRY"", ""B077JGPZ5K"", ""B089N5V31M"", ""B0BJ33R2TZ"", ""B00HSNWXYI"", ""B0BN2R5DBN"", ""B0B928TVDT"", ""B0922YKCLW""]","[""This matches the request because it mentions natural ingredients."", ""This fits the request through product quality score 0.94, preference match score 0.30."", ""This fits the request through product quality score 0.94, preference match score 0.30."", ""This fits the request through product quality score 0.96, preference match score 0.30."", ""This fits the request through product quality score 0.92, preference match score 0.30."", ""This fits the request through body sprays."", ""This fits the request through product quality score 0.90, preference match score 0.30."", ""This fits the request through product quality score 0.92, preference match score 0.30."", ""This fits the request through product quality score 0.92, preference match score 0.30."", ""This fits the request through product quality score 0.92, preference match score 0.30.""]",51.0,"{""collaborative"": 25, ""request_query"": 26, ""attribute_match"": 22, ""preference_vector"": 48, ""evaluation_holdout"": 1}","[""B01LSUQSB0"", ""B0C47HXVSJ"", ""B0BHMQLLR4"", ""B01K1HPA60"", ""B088XGXB36"", ""B0BWZC536Y"", ""B08KVK68F7"", ""B09GWLJPTH"", ""B0BT357Q3L"", ""B0BPTW75RG""]",,0.0,0.0,0.0,284b7147-9acf-4a14-8fa8-62fd424c2da2,Yellow,success,,qwen/qwen3-32b,task_b_intent_v1+task_b_reranker_v1,v1,sentence-transformers/all-MiniLM-L6-v2,True,False,True,True,True,True,False,True,True,True,,True,True,True,True,True,True,True,True,True,,True
Beauty_and_Personal_Care,AEBVHL42SGNJODPJOCZEQJQDDEZQ,b097ae3dbdcc11a0ea9d4dcd008aef25,B0C2BY3XQV,"Swiss Arabian Rasheeqa - Luxury Products from Dubai - Long Lasting Personal Perfume Oil - A Seductive, Exceptionally Made, Signature Fragrance - The Luxurious Scent of Arabia - 0.6 oz",4.0,,,,,,True,,[],,,,,,,,,,skipped,holdout product already appears in persona_train,,,,,,,,,,,,,,,,,,,,,,,,,,
Beauty_and_Personal_Care,AEBVHL42SGNJODPJOCZEQJQDDEZQ,1fee47d5b4c33634cf9c2b5b8f9f316e,B0B911DLGT,"Mrs. Meyer's Moisturizing Body Wash for Women and Men, Biodegradable Shower Gel Formula Made with Essential Oils, Basil, 16 oz",5.0,,0.0,0.0,0.0,True,True,"[""B07WDG8YR5"", ""B09SC6MX55"", ""B077JGPZ5K"", ""B0B928TVDT"", ""B003FO70Z6"", ""B0BN2QX31C"", ""B0C4G5JSVX"", ""B0845CZY3R"", ""B081V9SRK7"", ""B0B1BC86MY""]","[""This matches the request because it mentions natural ingredients, vegan."", ""This matches the request because it mentions vegan, moisturizing."", ""This matches the request because it mentions long lasting."", ""This matches the request because it mentions moisturizing."", ""This matches the request because it mentions vegan."", ""This matches the request because it mentions long lasting."", ""This matches the request because it mentions moisturizing."", ""This matches the request because it mentions moisturizing."", ""This matches the request because it mentions vegan."", ""This matches the request because it mentions moisturizing.""]",51.0,"{""collaborative"": 25, ""request_query"": 17, ""attribute_match"": 21, ""preference_vector"": 48, ""evaluation_holdout"": 1}","[""B01LSUQSB0"", ""B0C47HXVSJ"", ""B0BHMQLLR4"", ""B01K1HPA60"", ""B088XGXB36"", ""B0BWZC536Y"", ""B08KVK68F7"", ""B09GWLJPTH"", ""B0BT357Q3L"", ""B0BPTW75RG""]",,0.0,0.0,0.0,543ded2e-ff12-4518-9f30-940d2f067181,Yellow,success,,qwen/qwen3-32b,task_b_intent_v1+task_b_reranker_v1,v1,sentence-transformers/all-MiniLM-L6-v2,True,False,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,,True
Beauty_and_Personal_Care,AEBVHL42SGNJODPJOCZEQJQDDEZQ,45f1618ddc14a3aae0fc51da1eb083cc,B0C2BY3XQV,"Swiss Arabian Rasheeqa - Luxury Products from Dubai - Long Lasting Personal Perfume Oil - A Seductive, Exceptionally Made, Signature Fragrance - The Luxurious Scent of Arabia - 0.6 oz",5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Beauty_and_Personal_Care,AEBVHL42SGNJODPJOCZEQJQDDEZQ,4979eb7c63368e40dfccbdb8b4216d24,B0BQ5YBJH6,"Amazon Basics Silky Smooth Body Wash, Peach & Orange Blossom Scent, 18 Fl Oz",5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Beauty_and_Personal_Care,AEBXJRP4COCKP22LPKUDVCQ7JKVQ,240bbd6707314833b3563634cfb5da3d,B0BV1KCRY2,"Gillette Mach3 Men's Razor Blade Refills, 8 Count",5.0,,0.0,0.0,0.0,True,True,"[""B077JGPZ5K"", ""B005AZSE44"", ""B074K661LH"", ""B013THECBI"", ""B07BH323BK"", ""B07TTHFXQM"", ""B09KC8ZYL1"", ""B000VA7KIE"", ""B0C3JHT5W3"", ""B09TK1WS17""]","[""This fits the request through product quality score 0.96, preference match score 0.30."", ""This fits the request through product quality score 0.94, preference match score 0.30."", ""This fits the request through product quality score 0.94, preference match score 0.30."", ""This fits the request through product quality score 0.94, preference match score 0.30."", ""This fits the request through product quality score 0.94, preference match score 0.30."", ""This fits the request through product quality score 0.96, preference match score 0.30."", ""This fits the request through product quality score 0.96, preference match score 0.30."", ""This fits the request through product quality score 0.94, preference match score 0.30."", ""This fits the request through product quality score 0.94, preference match score 0.30."", ""This fits the request through product quality score 0.94, preference match score 0.30.""]",51.0,"{""collaborative"": 25, ""request_query"": 47, ""attribute_match"": 25, ""preference_vector"": 50, ""evaluation_holdout"": 1}","[""B01LSUQSB0"", ""B0C47HXVSJ"", ""B0BHMQLLR4"", ""B01K1HPA60"", ""B088XGXB36"", ""B0BWZC536Y"", ""B08KVK68F7"", ""B09GWLJPTH"", ""B0BT357Q3L"", ""B0BPTW75RG""]",,0.0,0.0,0.0,9a164523-2118-45fb-997b-c504c7d4ac16,Yellow,success,,qwen/qwen3-32b,task_b_intent_v1+task_b_reranker_v1,v1,sentence-transformers/all-MiniLM-L6-v2,True,False,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,,True
Beauty_and_Personal_Care,AEBXJRP4COCKP22LPKUDVCQ7JKVQ,2ce854f325a342d4daae63286da0ffc3,B0C3GP8D8C,"Dr’s Remedy Nail Polish, All Natural Enriched Nail Strengthener Non Toxic and Organic - REVIVE Ruby Red",5.0,,0.0,0.0,0.0,True,True,"[""B077JGPZ5K"", ""B005AZSE44"", ""B074K661LH"", ""B013THECBI"", ""B07BH323BK"", ""B07TTHFXQM"", ""B09KC8ZYL1"", ""B000VA7KIE"", ""B0C3JHT5W3"", ""B09TK1WS17""]","[""This fits the request through product quality score 0.96, preference match score 0.30."", ""This fits the request through product quality score 0.94, preference match score 0.30."", ""This fits the request through product quality score 0.94, preference match score 0.30."", ""This fits the request through product quality score 0.94, preference match score 0.30."", ""This fits the request through product quality score 0.94, preference match score 0.30."", ""This fits the request through product quality score 0.96, preference match score 0.30."", ""This fits the request through product quality score 0.96, preference match score 0.30."", ""This fits the request through product quality score 0.94, preference match score 0.30."", ""This fits the request through product quality score 0.94, preference match score 0.30."", ""This fits the request through product quality score 0.94, preference match score 0.30.""]",51.0,"{""collaborative"": 25, ""request_query"": 26, ""attribute_match"": 25, ""preference_vector"": 50, ""evaluation_holdout"": 1}","[""B01LSUQSB0"", ""B0C47HXVSJ"", ""B0BHMQLLR4"", ""B01K1HPA60"", ""B088XGXB36"", ""B0BWZC536Y"", ""B08KVK68F7"", ""B09GWLJPTH"", ""B0BT357Q3L"", ""B0BPTW75RG""]",,0.0,0.0,0.0,c7f48e47-e0c4-4f68-a30e-cb4a61c0ef12,Yellow,success,,qwen/qwen3-32b,task_b_intent_v1+task_b_reranker_v1,v1,sentence-transformers/all-MiniLM-L6-v2,True,False,True,True,True,True,False,True,True,True,,True,True,True,True,True,True,True,True,True,,True
Beauty_and_Personal_Care,AEBXJRP4COCKP22LPKUDVCQ7JKVQ,34e465cc077e19f95a61e27a96c69071,B0BWD3GGCM,"EO Liquid Hand Soap, 12 Ounce (Pack of 3), Orange Blossom and Vanilla, Organic Plant-Based Gentle Cleanser with Pure Essential Oils",5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Beauty_and_Personal_Care,AEBXJRP4COCKP22LPKUDVCQ7JKVQ,34e669c29ae311f0eaf811a511411a50,B0C3GP8D8C,"Dr’s Remedy Nail Polish, All Natural Enriched Nail Strengthener Non Toxic and Organic - REVIVE Ruby Red",5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Beauty_and_Personal_Care,AEBXJRP4COCKP22LPKUDVCQ7JKVQ,4af10e3b4973d0a85729cf69598c2a54,B01NCS96NE,Gillette Fusion - 4 Count,5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Beauty_and_Personal_Care,AEBXJRP4COCKP22LPKUDVCQ7JKVQ,405374df84f0ac8753b30ab6a393d51a,B0BN7WS5TK,"SoftSheen-Carson Magic Razorless Shaving for Men, Magic Extra Strength Shaving Powder, for Coarse Textured Beards, formulated for Black Men, Depilatory, Helps Stop Razor Bumps, 5 oz",5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Health_and_Household,AEBZFRQHRGN4G5CUEXAJQWPIWGUQ,477b72c7ac68dc57418bad395c7f6670,B0C5N5J1ZM,"Garden of Life Organic Vegan Sport Protein Powder, Vanilla - Probiotics, BCAAs, 30g Plant Protein for Premium Post Workout Recovery - NSF Certified, Keto, Gluten & Dairy Free, Non GMO 19 Servings",4.0,,0.0,0.0,0.0,True,True,"[""B01IAI97JS"", ""B00TS5GVTW"", ""B00ANL560A"", ""B0C14RLLYK"", ""B08S8QNW2K"", ""B0CCXVHCDM"", ""B09DSYB5QZ"", ""B0007KHFWE"", ""B00VE9B9II"", ""B0CFBMJJJH""]","[""This fits the request through product quality score 0.96, preference match score 0.30."", ""This fits the request through product quality score 0.96, preference match score 0.30."", ""This fits the request through product quality score 0.96, preference match score 0.30."", ""This fits the request through product quality score 0.92, preference match score 0.30."", ""This fits the request through product quality score 0.94, preference match score 0.30."", ""This fits the request through product quality score 0.96, preference match score 0.30."", ""This fits the request through product quality score 0.94, preference match score 0.30."", ""This fits the request through product quality score 0.90, preference match score 0.30."", ""This fits the request through product quality score 0.94, preference match score 0.30."", ""This fits the request through product quality score 0.92, preference match score 0.30.""]",51.0,"{""collaborative"": 24, ""request_query"": 24, ""attribute_match"": 25, ""preference_vector"": 46, ""evaluation_holdout"": 1}","[""B00QWO9P0O"", ""B07VSHHNB3"", ""B07PQ8WTC4"", ""B07W94X4QJ"", ""B0C3M2NBS7"", ""B08FMHVMM6"", ""B00EZ1ZTFG"", ""B0BWK813BD"", ""B0C4VTPT1Y"", ""B0C8L7JQ6B""]",,0.0,0.0,0.0,604e037a-5ac2-44d2-861c-04cfe5cbd390,Yellow,success,,qwen/qwen3-32b,task_b_intent_v1+task_b_reranker_v1,v1,sentence-transformers/all-MiniLM-L6-v2,True,False,True,True,True,True,False,True,True,True,,True,True,True,True,True,True,True,True,True,,True
Health_and_Household,AEBZFRQHRGN4G5CUEXAJQWPIWGUQ,616526258b21fd269c280b45943203b7,B08Y73J2J3,"NOW Supplements, Magnesium 400 mg, Enzyme Function*, Nervous System Support*, 180 Veg Capsules",5.0,,0.0,0.0,0.0,True,True,"[""B01IAI97JS"", ""B00TS5GVTW"", ""B00ANL560A"", ""B0C14RLLYK"", ""B08S8QNW2K"", ""B0CCXVHCDM"", ""B09DSYB5QZ"", ""B0007KHFWE"", ""B00VE9B9II"", ""B0CFBMJJJH""]","[""This fits the request through product quality score 0.96, preference match score 0.30."", ""This fits the request through product quality score 0.96, preference match score 0.30."", ""This fits the request through product quality score 0.96, preference match score 0.30."", ""This fits the request through product quality score 0.92, preference match score 0.30."", ""This fits the request through product quality score 0.94, preference match score 0.30."", ""This fits the request through product quality score 0.96, preference match score 0.30."", ""This fits the request through product quality score 0.94, preference match score 0.30."", ""This fits the request through product quality score 0.90, preference match score 0.30."", ""This fits the request through product quality score 0.94, preference match score 0.30."", ""This fits the request through product quality score 0.92, preference match score 0.30.""]",51.0,"{""collaborative"": 25, ""request_query"": 24, ""attribute_match"": 25, ""preference_vector"": 46, ""evaluation_holdout"": 1}","[""B00QWO9P0O"", ""B07VSHHNB3"", ""B07PQ8WTC4"", ""B07W94X4QJ"", ""B0C3M2NBS7"", ""B08FMHVMM6"", ""B00EZ1ZTFG"", ""B0BWK813BD"", ""B0C4VTPT1Y"", ""B0C8L7JQ6B""]",,0.0,0.0,0.0,064e0d73-5f76-432f-a826-ce35a2fa0c67,Yellow,success,,qwen/qwen3-32b,task_b_intent_v1+task_b_reranker_v1,v1,sentence-transformers/all-MiniLM-L6-v2,True,False,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,,True
Health_and_Household,AEBZFRQHRGN4G5CUEXAJQWPIWGUQ,9190af2e242d4f4a96183e0ee507720d,B07JHBMX5D,Best Orange Essential Oil Pure Certified Organic Therapeutic Grade 60ml,4.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
